Date,PC1_C,PC2_C,PC3_C,PC4_C,PC5_C
2012-07-01,-0.3883482669749613,-0.8873234313924704,0.2331324247245964,0.10961548150638717,0.13395358027226345
2012-08-01,-0.8380563207417163,-0.7238753126222973,-0.26766914932641517,0.0635996434458584,-0.049899648815467164
2012-09-01,-1.1893841527247704,1.0059166791098992,0.5729418363458949,0.41501583855098867,-0.055373397511820105
2012-10-01,-0.30615390907787354,-0.2564625531427981,0.6320538152106449,0.3945171991315137,0.08173977909223308
2012-11-01,-0.06533597917234023,0.5149777856662259,-0.3624419111110476,-0.07495637003214106,0.015336302501300872
2012-12-01,0.3675462565116332,-0.15375410398618777,0.4146225798367795,-0.2759204621822717,0.3871701200030793
2013-01-01,-0.08870306209561933,0.08115255602045703,-0.5355477788704701,-0.6033394976444352,0.46672267584661836
2013-02-01,0.1707970063793887,-1.156482334641237,-0.2662859370797832,0.036603824700773946,0.5352887378769795
2013-03-01,-0.34071479500481994,0.6968144023466817,-0.12925217614054746,-0.12297168255939897,-0.030018820106941332
2013-04-01,-0.18550234802389212,-0.25681877532905006,0.022694478959522934,0.25975397449630566,-0.34897383207620364
2013-05-01,1.771641315277711,-1.076521867355023,-0.46619531198896746,-1.213234761262052,-0.25356612513117494
2013-06-01,1.395923113267445,0.40314701647170903,-0.45606541731713646,-0.06105456481379841,-0.06063011470170693
2013-07-01,-1.4927847971603316,-0.19682227177861442,-0.17486338208522087,0.19971440062678655,-0.07664883593186335
2013-08-01,1.1637025620002799,-0.09142143254199617,0.18437070567161903,-0.505032574121062,-0.852088139222412
2013-09-01,-1.19524069912758,0.5876436409699346,0.5205538893755176,0.9044397214859289,-0.10586087400281724
2013-10-01,-1.2957473562930495,0.9650816347824632,0.3307434232654756,0.6350335320641928,0.30514023281485353
2013-11-01,-0.07154060588610671,-1.5732317394375896,-0.6206513176428101,-0.33807694121040266,-0.03028628172436907
2013-12-01,0.41772246550365266,0.3610299395891408,0.0432056617478841,-0.28720640375246675,0.022493851784692685
2014-01-01,0.716615001776897,-0.5621604774987403,0.3991500748313453,-0.10861083301178749,-0.5993322978089257
2014-02-01,-1.4643621981877843,0.0754878328020883,-0.4045541937435199,0.6150143451453518,0.1784198701491469
2014-03-01,-0.10448470827321654,0.29381347606203617,0.16907940340678265,0.028714434274817898,0.058238109588576
2014-04-01,-0.7750540183240558,0.0021411680382878665,0.0424146944398777,0.49569291251382896,-0.5562302595887563
2014-05-01,-0.8837309911080297,0.08629078404217673,-0.018311368401329284,0.36659502222304635,0.3451550501575932
2014-06-01,-0.745754701268957,-0.3465072040452497,0.16560695014143492,0.4317421249364459,0.11450801079688164
2014-07-01,1.1610771516775227,-0.3941347116144472,0.5012878923129108,-0.1775407434853217,-0.18052815629122182
2014-08-01,-0.4960555438388081,0.41841018065618446,-0.6822418858388712,0.07089753167963771,0.3239837313954202
2014-09-01,1.996632082605082,0.0810078315172273,0.2920411886468846,-0.9053240420912956,0.17277137364530848
2014-10-01,-0.11454127256384207,-0.018800678945324365,-0.5389270754671237,0.27940516341826166,0.3673479137904243
2014-11-01,0.4148057962010157,0.06942130291642637,-0.06881046561003482,-0.6124347732759101,0.49597060559648687
2014-12-01,2.1064311135687723,-0.7494618433992792,-0.006923818414124142,-0.746361379817512,-0.8106047227197781
2015-01-01,1.2151114821730085,0.1878803044575925,0.10056695789809338,-0.26325954540061086,0.9250651214618745
2015-02-01,-2.302913605924736,0.320337922853022,-0.6905805798390565,0.37862152502207386,-0.7175958382335053
2015-03-01,1.3144935804298394,-0.40857709034235723,-0.04454806005329785,-0.6991209612389893,0.9307607591635133
2015-04-01,-0.9156970472615362,-0.15662391545666945,0.05832424700139405,0.3126682789640924,-0.48013749526302807
2015-05-01,-0.2446361324517067,0.13110576569170856,0.023237221612108405,0.22578502626188846,0.4157923707418655
2015-06-01,0.4120909055043561,0.02962920634116558,0.7389914394482643,0.37388737140398254,0.058548546331460415
2015-07-01,-0.6859712837199153,0.5552954407197237,-0.9504756848269688,-0.020679401336326352,-0.5500387099146051
2015-08-01,2.898983626124076,-1.3373643051752682,1.5785056932016677,-0.01015529770495577,-0.7948895689267176
2015-09-01,0.16697732606528637,1.0168955731736553,-0.5099742135048065,-0.3879720293901347,-0.36077126834548967
2015-10-01,-2.031022169445615,-0.12840613122199002,-1.2776918921645968,0.3569481262258992,0.4448011669551202
2015-11-01,0.1468226419644578,-0.41307927397613114,0.12884314238157746,-0.26882214638940594,0.30923571606633843
2015-12-01,0.38113242199078545,0.09169260966113428,0.013446983760641823,0.4976611891028135,-0.7786110158915781
2016-01-01,1.2298295881480905,0.5482970160410514,0.12599174342802558,-0.1089252107344269,0.18906859575357463
2016-02-01,0.6992775827586287,-0.050078822235588,-0.0683588675993303,-0.26583192426585434,0.9337279186990168
2016-03-01,-1.342463337729456,0.6109311725058635,-0.2931842594240167,-0.7758946415695744,0.033529632971952154
2016-04-01,-0.40715114922647055,-0.49851093703569416,0.3496369717913908,0.5063624264108953,0.5696652538337985
2016-05-01,-0.5790852481039536,-0.2603817931048547,-0.308719872610556,0.12274063619818563,-0.4912543918047121
2016-06-01,1.1172279191926509,2.2529399862095407,0.9612949990232796,-0.20471317761900254,0.455637922821989
2016-07-01,-1.5574027020210934,-0.23895692104887484,-0.45701605948757473,0.5964725081719067,-0.4566941673302794
2016-08-01,0.5244883291443896,-1.8175103465389293,-0.6424861218840568,-0.2799151363669076,0.2911668519699135
2016-09-01,-0.00711139519458805,0.03263553637080693,-0.13778749919406375,0.10179429940766244,-0.45255881867616066
2016-10-01,-0.32039745773988915,-0.4906244481377792,0.745673395407909,0.31407456131804384,-0.08697835514277458
2016-11-01,1.0028899772472586,2.429872558919508,0.17076699822000074,-1.1800026691929852,0.4095446542220018
2016-12-01,0.12146299432829077,-1.1821992567573438,-0.27803076176867364,-0.5096303583455707,0.0526668646071239
2017-01-01,-0.4598636762739257,1.609693252019957,0.41417551946982584,0.22904063155144289,-0.17905606238646837
2017-02-01,-0.8723001178874228,-1.4353323742895872,-0.11399898585644766,0.5761900770474926,0.3089030503202045
2017-03-01,-0.7429840244436338,1.2167495297740354,0.6492596803558549,0.28259680572112306,-0.6421093715772396
2017-04-01,-0.910653938871373,-1.2171361254294173,-0.633465582755193,0.4100624793226371,-0.17994364070308233
2017-05-01,-0.6527111773430391,-0.7442413656715622,-0.12710398404585924,0.023056137013217078,-0.1420945618216771
2017-06-01,-0.0958701941874112,0.56216454616577,0.5004982935428871,0.1390705671631764,0.19533046590811223
2017-07-01,-0.0005493724266668554,-0.14858293090925107,-0.1568336240098856,-0.12737508918403437,0.5272475194635386
2017-08-01,0.08590658582524392,-0.5797313650289866,-0.31306705820320696,0.1961875270244116,0.03604215781412467
2017-09-01,0.11840890193118367,0.38371617007270736,-0.021047654389251977,-0.41209610385021234,-0.07335989975512748
2017-10-01,-0.49235864950361086,-0.34671214530726213,0.08660329717405627,0.14516656854796917,-0.7220466472292199
2017-11-01,0.11256827671245323,0.25000464025068453,0.30116613150358273,0.050322567710401396,-0.0294598902545509
2017-12-01,-0.14719875568701707,-0.24741485365056343,-0.17024063791279012,0.1922759836281781,-0.0216982774497549
2018-01-01,0.8194143961704503,0.4034662838872876,0.5006218117878507,-0.3207730054102728,0.24186463555324597
2018-02-01,0.5388011925720924,-1.5393468761058131,0.1356275176510445,0.9951984851711274,-0.09390514609866964
2018-03-01,0.37684146296460286,1.3385488068026803,0.26160685576605675,0.4437431216919976,-0.20545011037815497
2018-04-01,-0.5043839182057187,-0.10647469119461465,-0.7945961496922692,-0.13427231472774903,-0.40528678719163796
2018-05-01,0.39728835575348287,0.0004640595205324681,-0.015062364893895728,-0.9608422435064521,-0.004937321332461508
2018-06-01,0.06772379277151525,-0.2306596927475251,-0.042226691032295205,-0.06728611656277131,-0.3970593989826127
2018-07-01,-0.23121298743066868,1.59240537193468,0.2122746361294206,-0.5071506755299243,-0.30677702224088715
2018-08-01,0.8528112370727954,-1.480691226494923,-0.9016276014092783,-1.232178745305837,-0.7358321259607512
2018-09-01,-0.9896582350157518,0.5667786675476053,0.6304008201206116,0.5570913011383466,0.9247610375694536
2018-10-01,1.1202223842412118,-0.1548435771262989,1.2850243170340705,0.6626848693196116,-0.07226719884285583
2018-11-01,0.19571722193654562,1.0297066239120554,-0.4216524855918745,0.17849114975260547,0.2085645274235725
2018-12-01,1.1353766019552074,-1.0383584286488745,0.3738829908969517,1.0835428456072282,0.48904959379908197
2019-01-01,-1.8607349463274676,1.1285058829487917,-0.47344543612731355,-0.38118469230782376,-0.1271162564332956
2019-02-01,-1.2809471644824253,-1.5051757500211604,-0.5032138392827784,0.10213067177459369,-0.1332829073929783
2019-03-01,0.4716364562382484,1.4874571623846584,0.38666547317152894,-0.7823139002464288,-0.371250871030206
2019-04-01,-1.265011556477768,-1.0572510116412481,-0.1170660575726656,0.5317398395355674,0.047749508900336766
2019-05-01,1.0778964904576938,0.3553437503649763,0.7568132639296866,0.3359810019013213,-0.30755773618384047
2019-06-01,0.15117305306178172,2.462740478557967,0.30467247278836035,-0.17698693770494892,0.20943760085141772
2019-07-01,-0.7474380640263205,-1.7124158662085498,-0.16406089255516051,0.4192499509102312,0.6888219664407362
2019-08-01,2.19677575081645,0.6481530240101934,-0.05846499616574453,-0.5127980481171535,-0.015970565780449128
2019-09-01,-1.3200712838492652,-0.989187959366726,-0.5761093750914077,0.3736302946681994,-0.20601160484136066
2019-10-01,-0.9576603749261553,-0.4873232132340893,-0.6819025501438151,0.7220717338759999,0.06006521727688623
2019-11-01,-0.42907875771346277,0.9522495882239892,0.4968924770997944,0.018221995561784644,-0.25731418974918624
2019-12-01,-0.028957722259287173,-0.38799811282493485,0.19394576071455835,-0.08334457453791287,0.2755698691379013
2020-01-01,0.0856606823092819,-1.3159268647896145,0.40818067131697666,0.20296687750260406,-0.4320788394573435
2020-02-01,3.163697493840045,-1.5383667549116145,2.6306510175433377,0.17795254113671397,-0.04909906778297495
2020-03-01,8.340719962149478,2.428254667674468,-1.3986777052680963,3.0922169852065995,-0.20698458999078817
2020-04-01,-4.574483491459055,1.431873272607015,-1.1193078796111318,-1.4528498613523493,-0.7285848878903916
2020-05-01,-2.058001370414022,2.06372128800918,1.3285719185174651,-2.4184655628821288,-0.26327868087699613
2020-06-01,-0.5546433080909801,-2.783000558339956,-0.1338858049247349,-0.2727476280541816,0.4169618553280657
2020-07-01,-0.6090886570113232,0.3984487213746974,-0.6244707061789311,-0.6188475505530587,0.501237181640594
2020-08-01,0.46498012244057296,-0.8547186498238057,0.07403699827750458,-0.7226677542739249,0.09737934626430861
2020-09-01,0.37739328636996566,0.4752436496983888,-0.14081798441518106,0.06547368453774574,-0.6237116907271391
2020-10-01,0.7659989076305951,-0.883267795255056,1.69933928506242,0.7047106317477098,-0.32618627853509424
2020-11-01,-2.287267433833687,3.322181233148273,-1.1448337415589611,-0.520197152390287,0.40546953518696865
2020-12-01,-0.045985013883288565,-2.422380487779362,-0.5641845145458884,-0.20190809414693345,-0.14476546187528586
2021-01-01,0.30587909514943384,-1.4093992773066972,1.3343415567259123,0.8156269986689133,-0.38280310010012025
2021-02-01,-0.36292432543033276,-1.536194973722214,-1.4300929987833455,-0.7439583706658612,0.6011860985883519
2021-03-01,-0.7855884732444622,1.0104129693900328,-1.1761493919881192,-0.22574857857094832,-0.4027146690347047
2021-04-01,-1.1437743066835353,-0.3516437357857445,0.22596116685306178,0.38217448331039683,0.40679388797058674
2021-05-01,-0.361931100952297,-0.36624866000883816,-0.391681695814836,0.04591798170903188,0.2906164029041409
2021-06-01,-0.41438102968856416,0.014240002114216478,-0.023869894162097973,0.16796158230969088,0.13433707152581745
2021-07-01,0.3078140463211328,0.237338072795347,0.4401326521726291,0.1822996094234365,-0.13742071584902235
2021-08-01,-0.19578400681191777,0.38813298399470586,-0.13400911407310231,-0.020242672437747244,-0.01018797553885376
2021-09-01,0.8685003487539867,-0.2628157398521545,0.9127443375191093,0.18600257245321847,-0.2138699008024551
2021-10-01,-0.5292835989507784,-0.1609286851114843,-1.229413701358632,-0.5738915246297529,0.24314969774693174
2021-11-01,2.2285255607924803,0.056427270750410936,1.4966509658957037,-0.34816572687889485,-0.41296222729479526
2021-12-01,-0.9621552019127099,1.4166117326448917,-1.3212499330513847,-0.22639103995465298,-0.8831014104889015
2022-01-01,0.06420421721620258,-1.341051382092894,1.0433523218484761,1.0389878104313799,1.1481185177605198
2022-02-01,1.1871978389203346,-1.5102238367557486,-0.08135497869736741,-0.15441659287703322,-0.2136787072262217
2022-03-01,0.5895434418429703,3.395067122625943,-0.6666036704322069,-0.9939589523556666,0.2715242374153225
2022-04-01,1.8758837282479588,-1.7621295950457427,1.4788090396786915,-0.302869722146288,0.655189355631405
2022-05-01,-0.6472579134739848,0.8501519606789553,-1.4194474174564637,0.7808507195471843,-0.7333315448346817
2022-06-01,0.717283821354815,-1.0426885246410509,0.26153401254117337,-0.7753876768994312,1.4784976550048152
2022-07-01,-0.5265042388591757,1.553655096817715,-0.7336663632582818,-0.24639852246369737,-0.23514081546221413
2022-08-01,-0.2910470561058062,-1.7730413572199248,0.5980178605852363,-0.25740747085860577,0.41843045723749317
2022-09-01,2.210212913041803,-0.2481591546399176,0.3591294267473287,-0.40987943102522467,0.933514383743835
2022-10-01,-0.8676555585418462,0.8277163287369425,-0.6909359834852914,0.07051011680786566,-0.7319048641388882
2022-11-01,-0.9853028208526998,1.3890261995922346,0.05564872527761312,-0.28554470185306086,0.1858180769070047
2022-12-01,-0.6584869538674951,-1.5816263552669576,-0.5193062338653809,1.0953226007578405,-0.05537559486302179
2023-01-01,-0.7894241409267305,-0.4600485780521962,-0.13295392395361352,-0.3636334777125975,0.3938592322041305
2023-02-01,-0.263309834299266,0.48970306491748644,0.48704474125246805,0.14879704765258508,-0.8633126753837098
2023-03-01,1.2305325200430883,1.8142842356719864,-0.39993896827325237,-0.05488535822796759,-0.5064462063250803
2023-04-01,-2.239405452380185,-1.1111829454446704,-0.08579229028351333,0.4595712170576694,0.3207064189288208
2023-05-01,-0.05985818807938607,-1.1873357684821826,-0.08119718519672928,0.1603107747452623,-0.08205906526408085
2023-06-01,-1.0212271794557553,0.5175776295183454,-0.16222374626494837,-0.028633824319348952,0.386804744100057
2023-07-01,-0.4598831032817295,-0.7119186761519021,-0.10492242626507318,0.07573756952398461,-0.01619509828898435
2023-08-01,0.03702009476494284,-0.38792709988803736,-0.24263585339175603,0.04598710686438105,0.0009683170887833333
2023-09-01,0.4062892889005403,0.2753023747109065,0.791162697630129,0.18285934259780207,-0.09097924525973541
2023-10-01,0.04974548431042298,-0.2230138845421872,-0.14539785204341002,0.5283932571796658,0.14417496985463688
2023-11-01,-0.9669305324131451,0.7226603949543013,-0.29359977586819314,-0.3245660490137596,-0.08129243453673773
2023-12-01,0.585068989956218,0.33273822136249015,-0.17919613685561556,-0.14993885625190811,0.3169181085307807
2024-01-01,-0.40258641763211,0.21918452529929844,0.7700415974531353,0.17355003205225683,0.16100581864768004
2024-02-01,-1.193456825021277,-1.478563590324771,-0.582707887270762,0.8335121615131353,-0.09039264098875739
2024-03-01,-0.18717565522522603,0.21742254232970462,0.16979262366300574,-0.3197544759042588,-0.28790469719999107
2024-04-01,1.0177252683212146,-0.4599629239506387,-0.007636312904638412,-0.22421655013712322,0.35131599097070354
2024-05-01,-0.7372639708056458,0.47396146706346615,-0.07907159528755309,-0.07532323876870997,-0.40428691629004204
2024-06-01,0.6181236386105118,-0.315464150598831,-0.43640892435987916,-0.5154339841378754,0.04288048872753229
2024-07-01,0.5894287561938519,1.0052342681943973,0.9776233579259296,0.29524317379021275,-0.16629170428580353
2024-08-01,0.8746490920862978,-0.8718253399964864,-1.0355079485590666,-0.531840257861831,0.1845816631432096
2024-09-01,0.2391609557406658,0.14891771497327244,0.2579631351053411,0.339984890080059,0.0985985036581126
2024-10-01,1.0747001723584129,-0.5390949907979656,0.8064535843337771,-0.5215532217323426,-0.468108523498065
2024-11-01,-1.0393162709764734,2.468654913891722,-0.4099461122064548,-0.15752318264126497,0.7211707049027348
2024-12-01,0.8361037927926406,0.6983812450798713,0.8254601290465177,-0.1158054843875532,-0.10756742572548031
2025-01-01,-1.0217743179419423,-0.35822322113780924,0.06967355614595933,0.2069115408903032,-0.1892677044752374
2025-02-01,0.30970068472065915,0.20829450417831535,0.5943904653809293,0.34525540733774984,0.02983469532865086
2025-03-01,1.270804843466231,3.047656603671744,1.339640007712378,0.017358584491200493,-0.2699139306269405
2025-04-01,2.080449694618925,3.3509876843541866,1.177500650912083,-0.02899899727513824,0.7462393628995432
2025-05-01,-2.0900763540804306,-2.2220478158692694,-1.2972620624551,-0.47820668342818157,-0.3566103753345088
2025-06-01,-1.2224765558387445,-3.1855676435028126,-1.2975060753142298,0.13676600551418133,0.25763477695204484
2025-07-01,-0.3853578528412192,0.9027710785743558,0.5102809042114079,0.27863325787761356,-0.21323013589821577
2025-08-01,-0.46709503182431233,-1.3456387056940493,-0.7889993263939129,0.2967863646491247,0.20033376925395527
2025-09-01,-0.3839400612954366,-0.7959748310211839,-0.18247729429533419,0.6565361767154682,-0.04820759617269216
2025-10-01,0.2744933735211104,2.1531600515627685,1.0162026296376065,0.20041146348132283,-0.41232405764538627
2025-11-01,-0.07727595129797733,-0.7034513068590089,-0.579981145235609,0.11874413802645464,0.15724301705466442
