Date,PC1_A,PC2_A,PC3_A
2008-10-01,11.439722298011013,-2.759876191626516,-0.23913912205788207
2008-11-01,-2.085947847836208,-0.06220173223859207,-2.228985056070264
2008-12-01,-1.5391937395975077,-2.339544862849692,0.8212629670036155
2009-01-01,-0.7801125328421983,1.7753500375330222,1.1130377713683863
2009-02-01,-1.687007972083381,1.2986456120046546,-0.7896938448280575
2009-03-01,-1.2116817647347757,0.37735126555247883,0.6211096878607956
2009-04-01,-3.178135930844691,0.12219291864867966,-1.1869028280485265
2009-05-01,-0.3071589682363583,-1.3168354222075482,1.2674978676301247
2009-06-01,-2.2103963230251504,0.8733966572948261,0.21629842709273978
2009-07-01,-0.8284497351788346,0.41273945582001226,-0.1313114183402481
2009-08-01,-0.10080675734030126,0.11985303072066729,0.22675737295058043
2009-09-01,-0.41830370842761294,0.18295685817364826,0.03876947365917965
2009-10-01,1.7456156616662593,-0.021185829369201995,-0.2879448913079653
2009-11-01,-0.9526949122719118,-0.6737725436255086,0.7118701283248698
2009-12-01,-0.5210907776039223,-0.2887785247465473,0.11596011878545036
2010-01-01,-0.4931547462185167,0.9095389524362187,-0.4457568180050291
2010-02-01,-1.0428322142491568,-0.45670725842221144,0.20859339641322017
2010-03-01,-1.4897698132282866,0.611940489532559,0.5446036982602354
2010-04-01,0.6260505810802555,0.573427389073232,-0.19766887153980656
2010-05-01,4.146179025729884,-0.4396897563900401,-0.24046262520208198
2010-06-01,-0.0004543260413345989,0.5257149311758845,-0.19913505228518827
2010-07-01,-3.5891171239021533,-0.19599914450967007,-0.023068554856350076
2010-08-01,1.0090581053397858,0.015345020098040897,0.5538651280866653
2010-09-01,-0.8855276908674253,0.014086816992435882,-0.13488853241167534
2010-10-01,0.9242563382386815,-1.1387765752449492,0.1496228164537481
2010-11-01,0.308617636972099,0.3344742473753096,0.03140971120538452
2010-12-01,-1.1049679389954796,-0.5727125787633581,0.18210972487060836
2011-01-01,-0.9260319959389862,0.9322689748424294,-0.4031873064622002
2011-02-01,-0.6441314529691767,0.04923200371697973,-0.5976106554184673
2011-03-01,-0.4523544907217165,0.3180299273486378,1.0374353544168713
2011-04-01,0.008186152299985278,-0.6700149289574873,0.08869471261058195
2011-05-01,0.22208604797541534,0.04126477389596648,0.17124170252649643
2011-06-01,-0.3765355526253301,0.41620296928329253,-0.4134423772163568
2011-07-01,1.5984126910962317,1.0048767349006964,0.3628844146611958
2011-08-01,1.6953944831652703,0.2084147785341644,-0.8773679009076515
2011-09-01,4.770685082283092,-0.7588325996177254,-1.583732802703683
2011-10-01,-3.633184116103396,-0.5191967491587913,0.5505354795099652
2011-11-01,0.636623456800827,-0.8268920535429823,0.45895676916245537
2011-12-01,-1.393806670708516,-0.1291536706551861,-0.1727401254285278
2012-01-01,-2.5057873789084963,0.7479166901995195,0.21136510690443802
2012-02-01,-0.611133634590146,0.20862202309618041,0.28553767542110214
2012-03-01,-0.6133738075628752,-0.2550017033280769,0.09753499987026594
2012-04-01,-0.6297551210217974,0.7256005203910203,-0.3196735959122994
2012-05-01,3.529404944011391,-0.7685743724451002,-0.37409824575947764
2012-06-01,-2.649770854926935,0.11832654488557061,-0.026814254534705505
2012-07-01,-0.07505995824342328,0.48383024447478473,0.11472785425017275
2012-08-01,-0.599353254911189,0.04092168886776399,-0.07617035377641218
2012-09-01,-1.3358917196478939,0.46263025001317976,-0.007065781383055668
2012-10-01,-0.20280516497545995,0.7939718078014167,0.09570613043737905
2012-11-01,-0.24943724478841264,-0.45585695971566453,0.0233563626798874
2012-12-01,0.5561703372438794,0.18929497174825086,0.3865931515366986
2013-01-01,0.01847523531538558,-0.7889068579177445,0.4464689363975123
2013-02-01,0.40466228709314084,0.09655174350277469,0.49906673963719644
2013-03-01,-0.46891585760718535,-0.3387767353327699,-0.014221346584322697
2013-04-01,-0.18417393641698895,0.24606003640121374,-0.3496477645000485
2013-05-01,2.1763327486700956,-0.8238853320725786,-0.31681972773694134
2013-06-01,1.0103742326253213,-0.5338515855813029,-0.05314856373940466
2013-07-01,-1.340437375113022,0.07495053539708897,-0.08418504082112441
2013-08-01,1.2457003343709143,-0.135668501994455,-0.8594736362466123
2013-09-01,-1.4203117359772819,0.8097151165118385,-0.05950809722248337
2013-10-01,-1.5469371927630842,0.4050182803727871,0.35299251449522284
2013-11-01,0.3717671607296059,-0.2678725082651322,-0.09572162842677034
2013-12-01,0.3757578503615425,-0.23437599244149482,0.029872545974064434
2014-01-01,0.8929104471099126,0.3876702739286027,-0.6084448903328905
2014-02-01,-1.595281273684223,0.05579864234676458,0.18491820004521636
2014-03-01,-0.14544732756748446,0.07610745631957672,0.07193086959219981
2014-04-01,-0.8496981339303854,0.3507518588351512,-0.5451718698438478
2014-05-01,-0.9211428054510351,0.19286994165038196,0.3551691327440609
2014-06-01,-0.6692074631443751,0.4860549473277983,0.11672625170007922
2014-07-01,1.2801423243203225,0.363259570431689,-0.18260666508709716
2014-08-01,-0.7127567661795632,-0.591403174975853,0.3256770640138411
2014-09-01,2.0979352519772996,-0.3695289834729838,0.16659236694965823
2014-10-01,-0.31024328388048295,-0.2598749538446737,0.3647537724359472
2014-11-01,0.5583293991139912,-0.44162212418704244,0.485349820886337
2014-12-01,2.289297405620908,-0.2816668531553584,-0.8440971705685831
2015-01-01,1.1220022068660922,-0.1730952166645078,0.9321997778827269
2015-02-01,-2.36599791564701,-0.3227473175221553,-0.7181098315297294
2015-03-01,1.5070683441944666,-0.3841358204857915,0.9073678088232947
2015-04-01,-0.852885556859858,0.3024379572896417,-0.4781880283655466
2015-05-01,-0.3220987174487622,0.11324520345618677,0.4265387176128772
2015-06-01,0.36455691176803895,0.7712920623873794,0.08464691237108002
2015-07-01,-0.9468262190182632,-0.86523787676844,-0.5528944217441862
2015-08-01,3.1981388916995113,1.505363073333293,-0.7966600505412658
2015-09-01,-0.10808335319177495,-0.8782841828914197,-0.34762860281540814
2015-10-01,-2.112702374642613,-0.7099948714201689,0.42146633598502076
2015-11-01,0.3740531562549982,0.04491552892554228,0.2950327275198706
2015-12-01,0.1087009109819954,0.2765311209274363,-0.7622069053236488
2016-01-01,0.9732416459653062,-0.1437052369700102,0.21036065904182363
2016-02-01,0.7102440074798628,-0.2301953914974158,0.9290445929785914
2016-03-01,-1.0936723639705386,-0.7886389755811818,0.025384209244449507
2016-04-01,-0.3195300095212264,0.6924247984186792,0.5740092129986658
2016-05-01,-0.542403802541306,-0.07570159882895978,-0.502752028024975
2016-06-01,0.6190651723196161,0.012889538974855192,0.5410642361497785
2016-07-01,-1.5985359625124091,0.10099380104754936,-0.46194182444274234
2016-08-01,0.9287114916170621,-0.2129001450075235,0.22149633675402877
2016-09-01,-0.08801167036546988,-0.04725979326117133,-0.4508987450862565
2016-10-01,-0.09667567397284112,0.9012105822675325,-0.08001209221877169
2016-11-01,0.6683046234315377,-1.2023256040762806,0.4620774309942295
2016-12-01,0.5675439344077319,-0.20604438379632942,0.001881005290832488
2017-01-01,-0.8435897389156984,0.057744552437423456,-0.11806070114635225
2017-02-01,-0.5861524625403783,0.6304547667882908,0.27665314676840735
2017-03-01,-0.9515337859457038,0.3911941461689842,-0.5885234354816016
2017-04-01,-0.734587609188205,0.0844383070669975,-0.21990481271298604
2017-05-01,-0.38997486863620984,0.129367512537465,-0.16686843828684658
2017-06-01,-0.1817832294913114,0.3258362629782076,0.2259863406338887
2017-07-01,0.061180503570352845,-0.16612753690447063,0.5187680598218044
2017-08-01,0.09497901147417907,0.014800067939056716,0.01917384613567284
2017-09-01,0.14458727531719115,-0.3508595042807838,-0.07043535210338686
2017-10-01,-0.3696782835443033,0.2705466053126382,-0.7282206219385965
2017-11-01,0.07251160075772226,0.19836773416417033,-0.013559601658096039
2017-12-01,-0.1664500003846001,0.04655543527193333,-0.02682286951931702
2018-01-01,0.8223316803603778,0.07683924326566309,0.25964184215658326
2018-02-01,0.5460746716896215,1.0578048496773955,-0.11097605053571019
2018-03-01,-0.16338745980713618,0.10662912707380931,-0.1478798536053533
2018-04-01,-0.5280599275200439,-0.6456944257737395,-0.42700434291397454
2018-05-01,0.699963983727982,-0.5696802113660059,-0.025438791581505697
2018-06-01,0.13470487830071493,-0.004328703979781992,-0.4052054347061149
2018-07-01,-0.40984410600545984,-0.5193708938739183,-0.26693824020194545
2018-08-01,1.4084207649320246,-1.0339192531229477,-0.8229155323455024
2018-09-01,-1.0721922241177755,0.6759887839448436,0.9660038538692636
2018-10-01,1.0314554087506553,1.392128296777047,-0.032736231508550484
2018-11-01,-0.27523886157431104,-0.5021173969857842,0.23782036151699965
2018-12-01,0.9427148657645466,1.1357248579418942,0.49583025064366537
2019-01-01,-1.8726167933440618,-0.8195697330719433,-0.11551392557631263
2019-02-01,-0.8274939803872079,0.09505205897166115,-0.18774635720316765
2019-03-01,0.36354406303326875,-0.5322114892207491,-0.33581292192443546
2019-04-01,-1.0157640741600968,0.5220860319640894,0.0242521379415258
2019-05-01,0.8594140103209087,0.6673935010149169,-0.2707263087857032
2019-06-01,-0.42357487286584117,-0.50526549271529,0.2864644527813348
2019-07-01,-0.34901506256554143,0.561942167905525,0.6444188183004426
2019-08-01,1.8859152521754587,-0.5682161957284432,-0.0020603895656299124
2019-09-01,-1.1240529484998625,0.062321401899707765,-0.24019099392198473
2019-10-01,-1.1042556658026486,0.03262967178424183,0.04849256933317255
2019-11-01,-0.5370641974476396,0.17254555583557168,-0.21939149587251688
2019-12-01,0.1598553238094365,0.20092336777463216,0.2671644813759688
2020-01-01,0.4480666322193662,0.7819771910482218,-0.4578378038181
2020-02-01,3.645320743646174,2.4640142326324166,-0.031274031931993816
2020-03-01,5.015289174586313,-0.19799506871993888,-0.06170690934816354
2020-04-01,-4.029406086026689,-1.921237635391812,-0.7539113801454739
2020-05-01,-1.149183051979594,-0.8045439270464178,-0.23913559849736046
2020-06-01,0.3799703765522334,0.467161592312881,0.32505798071567005
2020-07-01,-0.5299556889234007,-0.9344658406456869,0.48694305998429405
2020-08-01,0.9275734299310858,-0.14774252257457304,0.05894163711852594
2020-09-01,0.12966737718142712,-0.19237590521408018,-0.6088004043654731
2020-10-01,1.0013916606702782,1.9435191389154032,-0.3010084061990632
2020-11-01,-2.938142270111662,-1.987839661303221,0.4660975620055749
2020-12-01,0.5905637036335172,0.07451149766870818,-0.2313296564327915
2021-01-01,0.6323094986728985,1.8718357288811682,-0.3789176527764536
2021-02-01,0.09679529780834151,-1.1458130184633042,0.5119928804735526
2021-03-01,-1.1292261124092873,-1.2760088773629663,-0.4011709852001625
2021-04-01,-0.9747001770172349,0.5121158358373398,0.4079467594683696
2021-05-01,-0.30675193062420825,-0.1793389770447392,0.27405532813413863
2021-06-01,-0.4266193912521141,0.0843411425893159,0.13855387337992425
2021-07-01,0.22271277591881197,0.38193111921097656,-0.11572870697739253
2021-08-01,-0.2977366142569868,-0.20899512252212915,-0.0008191354505615674
2021-09-01,0.9434242101664831,0.8675645058536303,-0.1966607846184194
2021-10-01,-0.45510104012917657,-1.2345891422350426,0.20191827342521523
2021-11-01,2.3468955526216035,0.9011824144093901,-0.3842028788942257
2021-12-01,-1.4305582138383877,-1.4796250764305223,-0.8731680108762374
2022-01-01,0.27554244982214815,1.730013323843974,1.1548123237883468
2022-02-01,1.4799218162649093,0.20875492087364197,-0.2593415614046131
2022-03-01,-0.2081745774993214,-1.9849382784579215,0.3403343845616907
2022-04-01,2.5429124125335525,1.3708752609458512,0.6304699875417852
2022-05-01,-1.400955906259863,-0.848540294897142,-0.7172249345283462
2022-06-01,1.2720054026354308,-0.018240230356219713,1.4388826220922066
2022-07-01,-0.9536829325492399,-1.0930400950243568,-0.20868974498382234
2022-08-01,0.47591370197633626,0.7797541748552309,0.37144842488129914
2022-09-01,2.2093282175356737,0.028436959262851176,0.931905312485917
2022-10-01,-1.1594302234281184,-0.6715771639732021,-0.7203619337204239
2022-11-01,-1.1124180795665501,-0.4508185256484566,0.22021337418309436
2022-12-01,-0.6485125351236682,0.6482955664429769,-0.08700922233268686
2023-01-01,-0.4364825568691634,-0.17577083990171213,0.36847445673489043
2023-02-01,-0.3234014911336204,0.36602063764992315,-0.836445616527935
2023-03-01,0.4789785601487691,-0.8365469069064307,-0.45659002616559996
2023-04-01,-1.8005091850195039,0.5425187658823422,0.291896242440248
2023-05-01,0.2017237573357209,0.3390758953441,-0.1141566495502899
2023-06-01,-1.0413027541183364,-0.2529446285685405,0.39730655773921125
2023-07-01,-0.24713166625036656,0.16014586850504492,-0.03764529609596448
2023-08-01,0.07078881921140806,-0.06306600462951348,-0.012596027361692703
2023-09-01,0.372521474394516,0.6430405379246937,-0.0612679434313822
2023-10-01,-0.12365966899057926,0.24206322158725188,0.14894784707791228
2023-11-01,-0.9738358008589024,-0.5693059047501255,-0.07444681721325133
2023-12-01,0.43096754502578044,-0.33364146880617285,0.323361436771789
2024-01-01,-0.30467646852894725,0.6544431557729772,0.18631554015717436
2024-02-01,-1.0520567932441391,0.4394236867329821,-0.12793288128041416
2024-03-01,-0.06740857889050941,-0.09275419105044495,-0.28533214213418795
2024-04-01,1.0892683625046151,-0.05081991154878573,0.3368317423081383
2024-05-01,-0.7583942557747827,-0.1955883734965016,-0.3946413947838066
2024-06-01,0.7198452825913131,-0.5712219733047185,0.016340500529682604
2024-07-01,0.32280325370643054,0.6606907115789691,-0.10819447008893579
2024-08-01,0.9743399525654914,-0.9158702654229827,0.13079080900186887
2024-09-01,0.09240010079400673,0.34941857470470106,0.11803667134199729
2024-10-01,1.438667365203223,0.4515648376131265,-0.47753149565818
2024-11-01,-1.6030907716947471,-1.0296621001893593,0.782571709060185
2024-12-01,0.7431426472091193,0.3781469083356168,-0.07040526402238638
2025-01-01,-0.8421844454140256,0.30025956877133336,-0.1956354932937145
2025-02-01,0.2060653741333136,0.5994393512639226,0.057568029203962846
2025-03-01,0.5187526227688153,0.2404498168035815,-0.1487701789250569
2025-04-01,1.1228708791338753,-0.035533500589928976,0.8757734594351759
2025-05-01,-1.276657341331535,-0.6431363598041507,-0.46360595009418815
2025-06-01,-0.48754711855467553,-0.08236077548641722,0.13960957224829734
2025-07-01,-0.5804669838148929,0.34200735768792423,-0.17019901168424434
2025-08-01,-0.3044529011928823,-0.08938718355442751,0.1526630963716578
2025-09-01,-0.3943417097390207,0.4506245071388352,-0.05967897149702409
2025-10-01,-0.22700581733073982,0.35496522384899104,-0.3226581078785557
2025-11-01,-0.03752977676648581,-0.2037429855742252,0.1295271758487438
2025-12-01,-0.0376869563423378,-0.3459466704327767,-0.3184948025851376
